Pentad,minT,ap_rat
2640_2840,-0.3999999999999998,0.3709137439727783
2640_2830,-0.9000000000000017,0.3577013611793518
2640_2835,-0.5999999999999998,0.3633373379707336
2630_2830,-0.5999999999999991,0.36547961831092834
2635_2835,-0.5,0.36826127767562866
2630_2840,-0.20000000000000012,0.3708941340446472
2630_2835,-0.3999999999999995,0.36781609058380127
2635_2830,-0.7999999999999993,0.36023834347724915
2640_2850,-0.19999999999999993,0.36442404985427856
2630_2855,-0.1,0.3728640675544739
2635_2855,-0.2,0.3716311752796173
2635_2850,-0.20000000000000032,0.3667163550853729
2635_2845,-0.2,0.37089073657989496
2640_2845,-0.09999999999999984,0.3706408143043518
2630_2850,-0.1,0.37442079186439514
2630_2845,-0.1,0.3742811381816864
2640_2855,-0.2999999999999992,0.367896169424057
2650_2830,-1.2000000000000002,0.35540348291397095
2650_2835,-1,0.3674947321414948
2655_2830,-1.4,0.362434595823288
2645_2840,-0.5,0.35814693570137024
2655_2835,-1.1999999999999995,0.3674947321414947
2645_2830,-1,0.3573461174964905
2650_2840,-0.7999999999999987,0.3660393953323364
2645_2835,-0.7000000000000004,0.36757576465606673
2655_2850,-1,0.3645177483558655
2655_2845,-1,0.36326494812965376
2650_2855,-0.7999999999999999,0.3666322529315949
2650_2850,-0.7000000000000002,0.36340850591659546
2645_2855,-0.5,0.36699244379997253
2645_2850,-0.3999999999999998,0.36460891366004944
2645_2845,-0.30000000000000004,0.3622818291187284
2655_2855,-1,0.3671703040599823
2650_2845,-0.7000000000000006,0.36340850591659535
2600_2905,-0.09999999999999996,0.36473023891448975
2600_2910,-0.19999999999999984,0.3652724623680115
2610_2925,0,0.37389615178108215
2600_2920,-0.4000000000000009,0.361964374780655
2625_2910,0,0.37762776017189026
2625_2930,0.5,0.38221991062164307
2625_2955,0.30000000000000004,0.3944529592990875
2635_2900,-0.2,0.3706279993057251
2640_2900,-0.3999999999999996,0.3708894252777099
2635_2910,-0.1999999999999999,0.3716391324996946
2640_2910,-0.3999999999999998,0.366909310715668
2640_2905,-0.4,0.3668902814388275
2630_2900,0,0.374478280544281
2635_2905,-0.1999999999999999,0.3694165050983429
2630_2910,0,0.38136231899261475
2630_2905,0,0.36893659830093384
2635_2920,0,0.3832294046878814
2640_2920,-0.19999999999999996,0.3761953115463257
2640_2915,-0.3000000000000001,0.37241095304489136
2635_2915,-0.10000000000000003,0.3762631118297577
2655_2905,-1.1999999999999973,0.3660881817340851
2645_2900,-0.5999999999999994,0.3693758249282837
2655_2900,-1.0999999999999992,0.3617677986621855
2650_2910,-1.0999999999999988,0.37331587076187134
2650_2900,-0.9000000000000019,0.3672881424427033
2655_2910,-1.200000000000002,0.3784209489822389
2645_2905,-0.7000000000000001,0.36913034319877625
2645_2910,-0.7000000000000003,0.3719547092914579
2650_2905,-1,0.3722273111343384
2645_2915,-0.6000000000000001,0.36993253231048584
2650_2915,-0.9000000000000007,0.3713171184062958
2645_2920,-0.5,0.3749839663505554
2650_2920,-0.700000000000001,0.373024046421051
2655_2915,-1.0999999999999994,0.3737297058105469
2655_2925,-0.5999999999999994,0.3708092272281647
2645_2925,-0.29999999999999966,0.3756197690963745
2655_2920,-0.900000000000001,0.36961871385574335
2635_2945,0.19999999999999973,0.38117465376853943
2630_2955,0.19999999999999965,0.3899151682853698
2630_2950,0.2999999999999997,0.37607690691947937
2655_2930,-0.5,0.37115234136581415
2655_2935,-0.2999999999999999,0.3736673593521118
2650_2940,0,0.3763659596443176
2650_2935,-0.1,0.3739460110664368
2655_2940,-0.19999999999999976,0.3776499629020691
2600_3005,1.400000000000003,0.43537122011184703
2600_3020,2.5,0.4883072078227997
2610_3015,1.5,0.4752613604068755
2620_3010,1.2000000000000008,0.4395841062068939
2625_3010,1.1999999999999975,0.4308961033821106
2615_3010,1.3000000000000005,0.43926388025283813
2625_3025,2.1999999999999966,0.4813462197780609
2625_3015,1.4999999999999998,0.4500640225646717
2620_3025,1.9000000000000017,0.4941953420639038
2615_3020,1.6999999999999975,0.4729733169078827
2620_3015,1.4999999999999998,0.4583015441894532
2615_3015,1.5000000000000002,0.46228884160518646
2620_3020,1.6999999999999984,0.4725366234779358
2600_3030,3.599999999999997,0.500358998775482
2600_3055,6.599999999999999,0.5477821826934814
2600_3050,6.400000000000002,0.495957553386688
2620_3030,2.3000000000000034,0.5072977542877197
2640_3005,0.7999999999999989,0.4282149076461792
2635_3010,1.0999999999999983,0.4311288297176361
2630_3010,1.2000000000000015,0.4304575920104981
2640_3015,1.900000000000002,0.4459317922592163
2645_3020,2.3000000000000016,0.458660751581192
2655_3025,2.5999999999999983,0.4651763439178467
2640_3040,3.6999999999999944,0.49175623059272766
2635_3030,3.0999999999999983,0.4809085726737974
2645_3040,3.6000000000000045,0.49882578849792464
2655_3030,2.900000000000003,0.4786247014999389
2650_3055,4.5,0.49469879269599915
2600_3100,6.89999999999999,0.535514771938324
2605_3110,6.099999999999998,0.6120866449440227
2610_3100,4.699999999999994,0.6285380125045775
2605_3105,5.1,0.6129412651062012
2600_3115,7.399999999999984,0.5014899373054504
2615_3105,5.2,0.6396132707595825
2625_3110,6.7000000000000215,0.5023391246795654
2625_3125,7.800000000000006,0.4756340682506562
2620_3125,7.699999999999996,0.4840860664844513
2625_3120,7.100000000000005,0.49642646312713623
2610_3150,10.399999999999991,0.401603639125824
2610_3155,10.799999999999985,0.4006868600845336
2625_3140,9,0.4394456744194031
2625_3135,8.600000000000005,0.44165489077568054
2615_3135,8.5,0.41927894949913025
2620_3140,9,0.425415962934494
2615_3130,8,0.4265398979187012
2615_3140,9,0.4075625240802765
2625_3155,10.100000000000009,0.4667297303676605
2615_3150,10.300000000000002,0.4030626714229584
2630_3110,7.199999999999995,0.4901354014873504
2630_3115,6.899999999999993,0.466599553823471
2640_3120,8.100000000000001,0.4355975389480591
2635_3120,7.899999999999994,0.42698296904563904
2640_3115,7.5,0.4824432730674744
2640_3150,9.00000000000001,0.3605562150478363
2640_3155,9.09999999999996,0.3430498242378235
2635_3155,9.2000000000000135,0.3582469224929809
2635_3150,9.100000000000009,0.37033867835998535
2630_3150,9.299999999999992,0.3865685164928436
2640_3145,8.700000000000015,0.3677186369895935
2630_3145,9.000000000000004,0.38589385151863104
2630_3155,9.600000000000009,0.4169018864631653
2645_3150,9.099999999999987,0.3469531536102295
2655_3155,8.800000000000002,0.3610197305679322
2650_3150,9.000000000000005,0.3324849009513855
2645_3155,9.099999999999987,0.3313215672969816
2650_3155,9.200000000000024,0.3310841547644787
2635_3200,9.799999999999985,0.4440697133541107
2650_3205,9.800000000000004,0.3708137571811676
2650_3210,10.300000000000006,0.3219515383243561
2655_3225,11.59999999999997,0.3850039839744568
2655_3215,11,0.335477739572525
2650_3215,10.800000000000002,0.32594341039657593
2655_3230,11.7,0.41603827476501454
2725_2325,0.9000000000000005,0.2273702621459961
2740_2300,2.3000000000000034,0.20028226077556607
2700_2405,0.09999999999999996,0.23089349269866943
2705_2405,0,0.234799399971962
2740_2440,1.5,0.23138657212257369
2740_2445,1.400000000000001,0.23305624723434448
2750_2440,1,0.22513827681541432
2745_2440,1.4000000000000004,0.22791089117527008
2755_2440,0.5,0.22540156543254852
2745_2450,0.8000000000000003,0.23348768055438995
2755_2450,-0.30000000000000016,0.231191448867321
2750_2450,0.20000000000000007,0.2331046015024185
2745_2445,1.5,0.23226569592952728
2750_2445,0.7000000000000002,0.2313195168972015
2700_2515,-1.9,0.2527037262916565
2705_2520,-2,0.25539129972457886
2735_2540,-0.1,0.2579846978187561
2735_2535,-0.2,0.25491124391555786
2740_2540,-0.2,0.2601276636123657
2740_2545,-0.30000000000000004,0.2623082995414734
2735_2545,-0.1,0.2644055485725403
2700_2610,0.7000000000000016,0.3015211224555969
2705_2605,0.5999999999999993,0.3012690842151642
2705_2610,0.7000000000000001,0.3011983036994934
2710_2625,-0.19999999999999984,0.2935716509819031
2700_2615,0.7000000000000006,0.29970940947532654
2720_2625,0.30000000000000027,0.2922843098640442
2700_2630,-0.19999999999999984,0.2894973158836365
2705_2630,-0.6000000000000004,0.28892794251441956
2700_2640,-0.8,0.29136955738067627
2710_2635,-1.799999999999999,0.29522159695625305
2720_2635,-3.499999999999999,0.29830110073089594
2750_2620,0,0.2766150236129761
2750_2640,0.8000000000000002,0.28676101565361023
2755_2640,1,0.2866297960281372
2700_2700,-0.4000000000000001,0.30394425988197327
2710_2755,-1.5,0.34950917959213257
2735_2705,-0.30000000000000016,0.2971365749835968
2735_2710,0,0.30080509185791016
2740_2710,-0.1999999999999999,0.2986159324645996
2745_2700,-0.5,0.2951916456222534
2750_2705,-0.9000000000000007,0.30184301733970637
2755_2700,-0.5,0.29398488998413086
2755_2705,-0.7000000000000008,0.2987482249736786
2740_2740,-1.1999999999999995,0.33891135454177845
2755_2730,-1,0.32441863080946454
2750_2755,-1.7999999999999998,0.3603573739528656
2745_2750,-1.599999999999998,0.3561640679836273
2755_2755,-1.8000000000000018,0.36980095505714417
2755_2745,-1.4000000000000037,0.35079225897789
2745_2755,-2,0.3641528785228729
2750_2750,-1.4999999999999998,0.35573771595954895
2755_2750,-1.5999999999999972,0.3604212956946298
2745_2745,-1.4000000000000026,0.3455183506011963
2750_2745,-1.299999999999999,0.3417007327079773
2700_2810,-1.5,0.3612934947013855
2705_2800,-1.5,0.35862234234809875
2705_2805,-1.5999999999999996,0.3604840040206909
2710_2805,-1.8999999999999977,0.36930885910987854
2710_2810,-2,0.3753741383552551
2700_2805,-1.4000000000000012,0.3571473956108093
2710_2815,-2.0999999999999988,0.37910956144332886
2710_2820,-2.1999999999999997,0.38222694396972656
2705_2815,-1.9000000000000017,0.3631359040737152
2705_2820,-2,0.3735747635364533
2705_2825,-2.1,0.37196362018585216
2700_2825,-1.8,0.36482593417167664
2700_2815,-1.7000000000000004,0.3618488013744354
2710_2825,-2.3999999999999986,0.3837287724018097
2715_2800,-2,0.3687732815742493
2715_2810,-2.199999999999999,0.3785805106163025
2715_2805,-2,0.37310707569122314
2715_2815,-2.3000000000000034,0.3846558034420013
2715_2820,-2.3999999999999972,0.3899359405040741
2710_2830,-2.399999999999999,0.3902337253093719
2705_2835,-1.9000000000000017,0.37618741393089294
2705_2830,-2,0.3702408969402313
2710_2835,-2.1999999999999997,0.3862556293606758
2700_2840,-1.5,0.3817226886749267
2710_2845,-2,0.3761421442031861
2715_2830,-2.5,0.3929325044155121
2725_2835,-2.500000000000001,0.386581082186783
2715_2835,-2.399999999999994,0.3871891498565674
2740_2805,-2.4999999999999996,0.3831942081451416
2735_2805,-2.5,0.3822285830974579
2755_2805,-2.300000000000002,0.383948028087616
2755_2800,-1.900000000000004,0.37724632024765015
2745_2805,-2.5000000000000004,0.39301371574401855
2745_2825,-2.599999999999998,0.3915096223354339
2735_2840,-2.400000000000001,0.38116613030433655
2730_2830,-2.5999999999999996,0.390360563993454
2740_2840,-2.5000000000000004,0.3859725296497345
2730_2850,-2.199999999999999,0.36807915568351746
2740_2850,-2.4000000000000035,0.37979644536972046
2740_2845,-2.400000000000005,0.3830485939979554
2755_2840,-2.5,0.3986847996711731
2750_2855,-2.199999999999996,0.3753512501716614
2745_2855,-2.3000000000000043,0.3748629093170166
2705_2900,-1.400000000000002,0.36805829405784607
2700_2900,-1.1999999999999975,0.3688618838787079
2700_2910,-1.1999999999999964,0.37279307842254633
2700_2915,-1.1999999999999984,0.3713609576225281
2700_2920,-1,0.37167063355445873
2710_2925,-0.9000000000000016,0.3748722970485687
2705_2915,-1.3000000000000027,0.3729427456855774
2710_2915,-1.099999999999998,0.36079561710357666
2705_2925,-1,0.3717387914657593
2725_2910,-1.6999999999999975,0.34988200664520264
2720_2925,-1.1,0.3758789002895355
2715_2920,-1.099999999999998,0.3673021197319031
2700_2940,-0.2999999999999993,0.3860377669334411
2700_2935,-0.5,0.3736673593521118
2710_2940,-0.600000000000001,0.39653876423835754
2700_2930,-0.6000000000000006,0.37763360142707825
2710_2930,-0.7000000000000015,0.38503962755203247
2705_2945,-0.39999999999999974,0.40020710229873674
2700_2950,0,0.3983639478683472
2700_2945,-0.19999999999999957,0.38779008388519287
2725_2935,-0.900000000000002,0.3968467116355896
2715_2940,-0.5,0.4129815101623535
2715_2935,-0.7000000000000005,0.3979116976261139
2715_2945,-0.3000000000000002,0.4152998924255371
2725_2945,-0.8000000000000004,0.4266683757305145
2725_2950,0,0.4145914912223816
2725_2955,0.19999999999999996,0.4218153773035322
2740_2925,-1.899999999999999,0.4278375506401062
2740_2920,-1.8999999999999997,0.4093368351459503
2730_2925,-1.4,0.3887462913990021
2750_2900,-2.1999999999999966,0.3730747699737549
2750_2910,-2.099999999999998,0.3848201930522918
2750_2925,-2.099999999999998,0.4302953779697418
2745_2925,-2.0999999999999974,0.4333929717540741
2730_2930,-1.1,0.397834450006485
2740_2935,-1.1,0.42520347237586975
2735_2940,-0.7999999999999994,0.4202025234699249
2740_2930,-1.2000000000000013,0.4194178581237795
2735_2935,-1,0.4166831970214844
2740_2940,-1.2999999999999996,0.4422968327999115
2735_2930,-1.099999999999999,0.4031715393066406
2730_2935,-0.8999999999999998,0.4042682945728302
2735_2955,1.6999999999999975,0.3819401264190674
2730_2950,0.8,0.392582654953003
2740_2950,1.200000000000001,0.3914162218570709
2735_2950,1.1000000000000003,0.3891315460205078
2740_2955,1.7000000000000015,0.38201704621314986
2735_2945,0.10000000000000006,0.4023701548576355
2730_2955,1.4,0.3835324347019196
2750_2940,-0.7000000000000001,0.4221359193325043
2750_2930,-1.5999999999999983,0.43410809568717246
2755_2940,-0.09999999999999998,0.42163583636283875
2745_2930,-1.7000000000000015,0.4320602416992187
2745_2935,-1.2000000000000008,0.4312889277935028
2755_2935,-1.399999999999999,0.4455954730510712
2755_2930,-1.399999999999999,0.4399360716342926
2750_2945,0.6999999999999995,0.4073309898376465
2750_2955,1.7999999999999987,0.39957204461097734
2755_2945,0.9000000000000004,0.4107033312320709
2745_2950,1.3999999999999992,0.3920199126005173
2745_2955,1.7000000000000008,0.3884571045637131
2755_2950,1.299999999999999,0.40575748682022095
2755_2955,1.5999999999999963,0.4064271152019501
2745_2945,0.5,0.40900087356567383
2705_3005,0.40000000000000024,0.42902371287345886
2710_3000,-0.09999999999999996,0.42818915843963623
2710_3010,1,0.44072791934013367
2700_3000,0.19999999999999973,0.4248000681400299
2705_3010,0.7999999999999994,0.43341195583343506
2710_3005,0.09999999999999978,0.434717419354812
2700_3020,2.4000000000000035,0.4540485143661499
2710_3015,1.7999999999999985,0.4466290771961212
2705_3015,1.9,0.4485950767993928
2710_3020,2.199999999999996,0.452721506357193
2715_3000,-0.10000000000000003,0.42778849601745605
2725_3005,0.09999999999999994,0.4457797408103943
2715_3005,0,0.4478441178798676
2720_3000,-0.2000000000000001,0.4427438974380493
2720_3010,0,0.4601333141326904
2725_3000,0.19999999999999984,0.4276115298271179
2720_3005,0.19999999999999968,0.4396759271621704
2715_3010,0.3,0.4609529078006744
2725_3010,0.4000000000000001,0.4595506489276886
2720_3020,2.099999999999999,0.473933607339859
2720_3015,0.30000000000000016,0.4779175519943238
2725_3015,0.3999999999999995,0.48492106795310974
2715_3015,0.6000000000000004,0.4654515087604522
2715_3025,1.7000000000000015,0.48602184653282166
2715_3020,1.7999999999999987,0.45988747477531433
2700_3030,3.0000000000000018,0.4723592400550843
2700_3035,3.4000000000000004,0.47916901111602783
2700_3045,4,0.4858328402042389
2725_3040,3.9,0.5035457015037537
2720_3035,3.899999999999997,0.4826691448688507
2715_3035,3.7999999999999985,0.4754939377307892
2720_3040,4.100000000000002,0.4904276728630068
2715_3030,2.7999999999999994,0.4846150577068329
2725_3035,3.599999999999998,0.49111923575401306
2720_3045,4.5,0.5011894106864929
2725_3045,4.499999999999999,0.512531042098999
2715_3045,4.3999999999999995,0.4889147281646729
2740_3000,2.099999999999997,0.3841385245323181
2735_3000,1.8999999999999992,0.39159590005874634
2730_3010,0.5,0.4436585605144501
2730_3015,0.7999999999999999,0.4590970277786255
2735_3015,2.2,0.4373142719268799
2730_3020,1.3,0.46985486149787903
2735_3020,2.2000000000000006,0.4430365264415741
2755_3000,1.8000000000000025,0.4097496569156647
2750_3000,1.800000000000002,0.4022069573402405
2745_3000,2,0.38981373608112335
2755_3020,3.1999999999999953,0.4391363561153412
2745_3025,3.0999999999999974,0.46007829904556274
2740_3040,4.400000000000003,0.48571503162384017
2735_3030,3,0.48419537530703977
2740_3030,3.2000000000000006,0.4734496474266049
2730_3035,3.5,0.4929741024971008
2735_3035,3.699999999999997,0.4937911629676819
2740_3055,5.699999999999996,0.4986629486083984
2730_3055,5.900000000000001,0.48442742228508
2735_3045,4.800000000000002,0.5071418285369873
2740_3045,4.499999999999999,0.4894944727420807
2730_3050,5.400000000000002,0.4986642599105835
2730_3045,4.9,0.502481997013092
2735_3055,5.8999999999999915,0.483170747756958
2745_3030,3.800000000000002,0.46224266290664673
2750_3030,3.8000000000000034,0.4568897187709811
2745_3040,4.699999999999995,0.4744611829519272
2750_3040,4.900000000000001,0.4659526348114013
2750_3045,5.5,0.4654617607593536
2755_3055,6.5,0.467864453792572
2750_3055,6,0.4809540808200836
2750_3050,5.800000000000004,0.47015964984893793
2745_3045,5.300000000000005,0.4751105308532715
2755_3045,5.5,0.46272334456443787
2755_3050,5.899999999999993,0.4616910387362755
2745_3055,5.899999999999998,0.48302602767944336
2745_3050,5.600000000000008,0.48131617116454495
2710_3105,5.899999999999991,0.4373741745948791
2710_3100,5.3999999999999995,0.4482605998025312
2725_3115,7.499999999999999,0.4143928587436676
2700_3155,8.60000000000001,0.3498082160949707
2725_3140,9.29999999999998,0.3682261109352112
2720_3140,9.3,0.3622987866401672
2725_3135,9.299999999999994,0.3830893039703369
2720_3135,9.29999999999998,0.3719502687454224
2725_3130,8.599999999999996,0.4105252921581268
2725_3150,9.800000000000008,0.3919010162353515
2715_3150,9.60000000000001,0.3378642797470093
2720_3145,9.5,0.35819733142852783
2720_3150,9.8,0.3403191566467285
2720_3155,10.100000000000009,0.33936721086502086
2715_3155,9.799999999999988,0.40004497766494745
2730_3110,6.900000000000002,0.44798800349235535
2740_3105,6.3,0.4868001937866211
2735_3100,6.099999999999999,0.478301703929901
2730_3100,6.400000000000001,0.4536049962043763
2740_3125,8.099999999999998,0.46058562397956865
2730_3115,6.7,0.4821431338787079
2735_3115,5.900000000000002,0.4847516119480133
2730_3125,7.1,0.4606016874313355
2730_3120,6.900000000000001,0.4632404446601868
2750_3105,6.699999999999997,0.4926096796989441
2740_3140,9.299999999999994,0.43951576948165894
2735_3135,9.100000000000014,0.4287216663360596
2730_3130,8.200000000000001,0.449741929769516
2735_3140,9.299999999999985,0.4218634068965912
2730_3140,9.2,0.41707807779312134
2730_3135,8.9,0.4275791347026825
2730_3155,9.6,0.3747332394123077
2735_3145,9.400000000000036,0.40247642993927
2730_3145,9.4,0.4066493511199951
2735_3155,9.199999999999994,0.3952738046646118
2745_3135,9.100000000000012,0.4697175621986389
2755_3150,9.9,0.551312267780304
2700_3225,11.499999999999996,0.38703444600105286
2700_3220,11.299999999999985,0.3638755977153778
2700_3215,10.9,0.3330567479133606
2715_3200,9.8,0.4186761677265167
2720_3200,10.600000000000003,0.4053276181221008
2725_3200,10.500000000000002,0.4032250940799713
2720_3205,10.099999999999996,0.33641210198402405
2730_3210,9.7,0.39205646514892584
2735_3200,8.699999999999992,0.4032361507415771
2735_3210,9.600000000000016,0.4138364493846894
2740_3210,9.7999999999999865,0.462332159280777
2735_3205,9.599999999999998,0.4336707293987274
2730_3200,9.8,0.4036118686199188
2740_3205,9.5,0.46691566705703735
2740_3200,9.300000000000004,0.4368745684623718
2740_3225,11,0.4765875637531281
2740_3220,10.5,0.4666920006275178
2735_3215,10.100000000000009,0.4163338541984558
2735_3225,10.899999999999991,0.45456627011299133
2730_3225,11,0.4407114088535309
2730_3215,10.100000000000003,0.4011501967906952
2735_3220,10.499999999999996,0.436353862285614
2740_3215,10.100000000000012,0.4529173970222473
2750_3210,10.100000000000009,0.4941647946834564
2745_3205,9.6,0.4691172093153
2745_3210,9.899999999999991,0.4776579737663269
2750_3205,9.899999999999997,0.4992770850658417
2745_3200,9.499999999999998,0.4660800546407699
2745_3220,10.600000000000009,0.4888749420642853
2750_3215,10.399999999999991,0.4974503219127655
2750_3220,10.700000000000008,0.5035570859909057
2755_3215,10.60000000000001,0.5449925661087036
2745_3225,11,0.4892546087503433
2750_3225,10.999999999999998,0.5147569179534912
2745_3215,10.20000000000001,0.4813956171274185
2825_2110,2.4000000000000012,0.1067460626363755
2820_2110,2.1,0.10641181940351896
2820_2120,2.0999999999999965,0.113369420170784
2820_2115,2.1,0.10850728303194046
2825_2115,2.4000000000000004,0.10703466832637788
2820_2135,2.4000000000000004,0.11867276579141615
2830_2110,2.5999999999999988,0.106432244181633
2850_2155,3.4000000000000004,0.1197358295321465
2850_2200,3.600000000000005,0.1253741830587387
2820_2300,2.2999999999999985,0.1929837316274643
2820_2325,0,0.22608909010887143
2810_2330,0,0.22942185401916504
2820_2330,0,0.22442764043807983
2805_2430,0.9000000000000017,0.22028653323650357
2800_2430,1,0.22275162215820948
2805_2450,-0.20000000000000023,0.22945073246955883
2840_2400,1.2999999999999992,0.2007562816143036
2830_2405,1.200000000000002,0.20750887443621951
2830_2410,1.3999999999999997,0.20896250009536743
2830_2430,1.1999999999999982,0.22043313086032867
2830_2440,1.199999999999999,0.2250094413757324
2840_2440,1.3999999999999972,0.22087195515632627
2835_2440,1.3000000000000007,0.22361093759536743
2830_2435,1.1999999999999986,0.22277195751667023
2840_2445,1.4999999999999998,0.22403912246227264
2835_2445,1.2000000000000008,0.22532400488853457
2840_2450,1.200000000000001,0.22641868889331815
2845_2440,1.300000000000002,0.21963351964950564
2845_2445,1.6000000000000003,0.22526195645332336
2835_2555,-2.4000000000000004,0.25940823554992676
2835_2545,-1.8000000000000007,0.24693602323532104
2850_2535,-0.6000000000000002,0.2427884340286255
2850_2555,-1.1,0.26045575737953186
2800_2615,-1,0.2790026366710663
2815_2605,-4.100000000000003,0.28092432022094727
2825_2620,-3.099999999999996,0.2879117429256439
2800_2640,1,0.2843540906906128
2800_2655,0,0.28717896342277527
2810_2655,-0.3999999999999996,0.29675084352493286
2825_2645,-1.400000000000003,0.2892361208184639
2840_2600,-2.0999999999999996,0.26271024346351624
2835_2600,-2.5999999999999983,0.2657961547374725
2835_2615,-3.0000000000000004,0.28209543228149414
2840_2625,-3.1000000000000014,0.2925799787044525
2850_2600,-1.2000000000000002,0.2640036940574646
2845_2610,-1.8999999999999997,0.27649345993995655
2855_2610,-1.0999999999999992,0.2822311818599701
2845_2605,-1.8,0.27039510011672974
2855_2600,-0.7999999999999999,0.2652531564235687
2850_2605,-1.3,0.2712530791759491
2850_2610,-1.4000000000000006,0.2804224193096161
2845_2600,-1.7000000000000002,0.2627102434635163
2845_2620,-2.500000000000001,0.2890947759151459
2850_2615,-1.7000000000000006,0.28584927320480347
2845_2625,-2.6999999999999997,0.2934155762195587
2855_2615,-1.1999999999999955,0.2881195843219757
2850_2620,-2.200000000000001,0.2924267649650574
2855_2625,-1.5999999999999983,0.29564368724823
2855_2620,-1.4000000000000006,0.29381364583969116
2845_2615,-2.2,0.2827656865119934
2830_2645,-1.4999999999999998,0.2934871912002564
2855_2640,-1.9,0.3142622113227844
2855_2630,-1.9000000000000017,0.3049328327178955
2845_2645,-2,0.30948591232299805
2800_2700,-0.30000000000000027,0.29129037261009216
2815_2710,-0.7000000000000012,0.31119096279144287
2815_2705,-0.5999999999999986,0.2954418659210205
2815_2715,-0.8999999999999996,0.3154412209987641
2815_2720,-0.9000000000000005,0.3160310387611389
2820_2725,-0.9000000000000016,0.33130350708961487
2810_2740,-1.099999999999998,0.35205399990081787
2810_2735,-1.0999999999999972,0.34721627831459045
2810_2730,-1.1999999999999995,0.3335393965244293
2810_2755,-1.6000000000000003,0.371717631816864
2805_2750,-1.5000000000000002,0.3660338819026947
2810_2750,-1.4000000000000037,0.367272287607193
2815_2740,-1,0.3409845530986786
2815_2735,-1,0.33437737822532654
2815_2730,-0.9000000000000017,0.3284468352794647
2825_2735,-0.9000000000000009,0.3618539273738861
2820_2730,-0.9000000000000025,0.33762305974960327
2825_2750,-1.4000000000000028,0.39639371633529663
2815_2750,-1.4000000000000024,0.3747958540916443
2815_2745,-1.3000000000000027,0.3627479076385498
2820_2745,-1.1999999999999988,0.3613426089286804
2820_2750,-1.5,0.38539379835128784
2815_2755,-1.4000000000000026,0.382335752248764
2825_2755,-1.6000000000000003,0.40544992685317993
2825_2745,-1.0999999999999983,0.3706309497356415
2820_2755,-1.5,0.3888041377067566
2830_2700,-1.2999999999999985,0.3037687838077545
2850_2700,-1.3999999999999986,0.3273593485355377
2850_2705,-1.2999999999999998,0.3359542787075043
2855_2725,-0.7999999999999988,0.4073275029659271
2855_2720,-1,0.3948813080787658
2835_2750,-1,0.4009188413619995
2830_2745,-1,0.3796130120754242
2845_2740,-0.7000000000000016,0.4054940342903138
2845_2735,-0.7999999999999999,0.40026912093162537
2850_2730,-0.7999999999999997,0.3982362747192383
2845_2755,-0.7999999999999998,0.4094129204750061
2800_2805,-2.1999999999999997,0.3838935792446137
2800_2810,-2.5000000000000004,0.4009900689125061
2805_2810,-2.500000000000001,0.4044843018054962
2810_2800,-2,0.3932051658630371
2805_2825,-2.5,0.40790122747421254
2805_2815,-2.499999999999999,0.40236663818359375
2810_2815,-2.3000000000000043,0.40319645404815674
2800_2815,-2.5,0.4009247124195099
2810_2825,-2.300000000000002,0.4086860716342926
2800_2825,-2.6000000000000036,0.4044995307922363
2810_2820,-2.1999999999999957,0.40072640776634216
2815_2800,-1.8000000000000018,0.3992597162723539
2820_2800,-1.699999999999997,0.4039376974105835
2825_2810,-1.4000000000000026,0.4123168885707855
2820_2805,-1.9000000000000008,0.40951216220855713
2820_2825,-1.5999999999999992,0.4149869978427887
2815_2825,-1.9000000000000024,0.4104990661144259
2820_2820,-1.599999999999997,0.4142118990421295
2815_2820,-1.900000000000002,0.4078919589519501
2815_2815,-2.099999999999996,0.4088532626628874
2825_2820,-1.5999999999999996,0.4302231371402741
2820_2815,-2,0.41492390632629395
2825_2815,-1.9000000000000004,0.4255291819572448
2800_2840,-2.5000000000000018,0.4035905003547669
2800_2835,-2.60000000000001,0.4051329791545868
2810_2830,-2.3000000000000043,0.41137969493865967
2805_2830,-2.399999999999997,0.40790122747421265
2810_2840,-2.100000000000002,0.4104942679405213
2805_2840,-2.1999999999999966,0.40676790475845337
2810_2835,-2.0999999999999965,0.4104632437229157
2805_2845,-2.100000000000001,0.4052039384841921
2810_2845,-1.7999999999999996,0.4117608070373535
2810_2850,-1.5999999999999976,0.4067622125148773
2820_2840,-0.8999999999999996,0.4160780906677246
2815_2840,-1.7000000000000006,0.41475367546081543
2825_2840,-0.6999999999999997,0.4206443727016449
2825_2830,-1.7999999999999994,0.4452081620693207
2820_2855,-0.9000000000000005,0.41750872135162354
2825_2855,-0.5,0.43664807081222534
2820_2850,-0.6000000000000005,0.41797277331352234
2835_2810,-0.8000000000000004,0.41421544551849365
2830_2810,-1.4000000000000004,0.4210999011993408
2830_2800,-1.6000000000000003,0.4178345135280063
2840_2805,-0.19999999999999984,0.3999698460102082
2830_2805,-1,0.40872207283973694
2840_2810,-0.10000000000000002,0.40511319041252136
2835_2815,-0.40000000000000013,0.41662750674326665
2830_2825,-1.2,0.43015405535697937
2835_2820,-0.6999999999999996,0.4167408347129822
2830_2820,-1.3999999999999997,0.4261077344417572
2840_2815,-0.10000000000000002,0.4064379930496216
2845_2825,-0.8,0.4444429576396942
2830_2830,-1.8999999999999997,0.4474382549524307
2840_2855,1.9,0.5057390332221985
2840_2850,-1.2,0.5239239931106567
2835_2855,0.4,0.4773677885532379
