species,lambda_mean,lambda_0.05,lambda_0.95,lambda_category,z_score,occ_est,occ_CI_0.05,occ_CI_0.95,wc_response,outcome,col_est,col_CI_0.05,col_CI_0.95,ext_est,ext_CI_0.05,ext_CI_0.95
105,0.9664297645228901,0.9594057073167609,0.9734538217290193,decreasing,-4.143276517045535,0.4194895127778798,0.033646397007516315,0.8053326285482434,neutral,indifferent,-0.21739390598753736,-0.4614462429455679,0.026658430970493224,-0.11763900016644083,-0.31589642526746636,0.08061842493458471
114,0.9704080207499508,0.9608249167624144,0.9799911247374872,decreasing,-2.243804335989745,0.3400355803482554,-0.023005944323762184,0.7030771050202729,neutral,indifferent,-1.318320607094332,-1.6343097565904612,-1.002331457598203,-0.6039877017463268,-0.7573521435356924,-0.4506232599569612
119,1.00706608008333,0.9942970007795688,1.0198351593870911,stable,-10.985108005811687,-1.4989908353241765,-1.8626761407375474,-1.1353055299108057,negative,indifferent,-0.09751306825163954,-0.1894194451787272,-0.005606691324551882,-2.063666376019533,-2.429895682267547,-1.6974370697715184
123,0.982230677315042,0.9783323995238663,0.9861289551062177,decreasing,-1.5288793904490479,0.5876044727425763,0.28314178328838047,0.8920671621967722,positive,indifferent,-0.44536001677694653,-0.6463930119305012,-0.2443270216233918,0.17167248169719163,-0.037305578521548616,0.38065054191593184
125,1.0077562263666924,0.9812669464976765,1.0342455062357083,stable,-7.561103952050898,0.35988648590424843,-0.43166505095517593,1.151438022763673,neutral,indifferent,-0.4181451996148932,-0.6141712629825526,-0.22211913624723384,-2.534987035465955,-3.0111221036267692,-2.058851967305141
129,0.9879772183249166,0.9806264456241504,0.9953279910256828,decreasing,-2.8322567735878925,-0.9061943536548462,-1.2070887957852805,-0.605299911524412,negative,loser,0.7550281844428419,0.6330099686784442,0.8770464002072397,-0.227831263404735,-0.34363095823599227,-0.11203156857347774
130,0.9605674599008436,0.9406731914963539,0.9804617283053333,decreasing,-24.267396551335295,0.41716244810299696,-0.08683240837958539,0.9211573045855793,neutral,indifferent,0.532565966007186,0.44066471496919624,0.6244672170451757,1.121862624700373,1.0067371478441205,1.2369881015566253
134,0.9750640117497471,0.9693576533788671,0.9807703701206271,decreasing,-0.37885328066364793,-1.87822322096266,-2.37169075828751,-1.3847556836378097,negative,loser,-0.38934958910217493,-0.8243312613188851,0.045632083114535205,-0.7020050837215575,-0.93692317513814,-0.46708699230497486
137,0.998569712747556,0.9716879961706646,1.0254514293244474,stable,0.822851224512478,-1.3752974807524385,-1.7490304688548375,-1.0015644926500396,negative,indifferent,0.6279830206292101,0.45600055919041427,0.7999654820680059,-3.817842389637912,-4.7668542112230545,-2.8688305680527697
138,1.051903897740549,1.0453618593029856,1.0584459361781124,increasing,-0.7032571516933938,0.8844523434239392,0.5058120220934789,1.2630926647543994,positive,winner,1.3677274714779823,1.2026695964975571,1.5327853464584076,2.197564671819768,1.2508315533087822,3.144297790330754
142,1.000078332557121,0.9990178998823069,1.001138765231935,stable,0.42154078404000717,-0.4639945085940837,-0.8752223694011478,-0.05276664778701956,neutral,indifferent,0.20678860783959194,-0.03649052463392602,0.4500677403131099,-0.09642452232756166,-0.4683393807310666,0.2754903360759433
145,0.9870713739720742,0.9781859160550546,0.9959568318890939,decreasing,1.9558902371183673,-0.9328469802284645,-1.3041975883846322,-0.5614963720722967,negative,loser,0.08563285184437769,-0.16589953569457117,0.33716523938332654,-1.2601130137172432,-1.4724897695143808,-1.0477362579201055
146,0.9544657509594687,0.9458236922769577,0.9631078096419797,decreasing,3.993416156133641,-1.256722279026981,-2.232385614161393,-0.2810589438925688,negative,loser,-0.15128742184246355,-0.5399715721703672,0.23739672848544005,-0.7445657169230028,-0.9708447272208985,-0.518286706625107
151,0.9870385207723134,0.9837556166472681,0.9903214248973586,decreasing,4.3355829723162005,-1.8989162071709023,-2.3764742589473142,-1.42135815539449,negative,loser,-2.553270060997848,-3.276907883455265,-1.8296322385404311,-0.8582993583953887,-1.4701217075128106,-0.2464770092779669
152,0.9937472224480752,0.991837037822645,0.9956574070735055,decreasing,-2.390605553566208,1.5555518757334794,1.2122856891163682,1.8988180623505906,positive,indifferent,0.4959904701464811,0.3259046306610097,0.6660763096319525,-0.06456520121136461,-0.29057947766312897,0.16144907524039978
154,0.9884335791751104,0.9805027368539825,0.9963644214962384,decreasing,-7.591101372050681,0.5926496752634706,0.1815033069996324,1.0037960435273088,positive,indifferent,0.45484078254317617,0.32430435940019176,0.5853772056861606,-0.12353979955468397,-0.28300590282987487,0.035926303720506925
160,0.9798822593223312,0.9602762661871107,0.9994882524575517,decreasing,-1.7914072011952893,0.8257540763065009,0.25347362427841613,1.3980345283345856,positive,indifferent,2.071582119421393,1.7277738579464355,2.4153903808963504,1.2438883985591778,0.7034325412744996,1.7843442558438558
162,0.9644681089591973,0.9586513466333466,0.970284871285048,decreasing,0.8182147697454579,0.6623861673562887,-0.026734255725077816,1.3515065904376553,neutral,indifferent,-0.8927983758175604,-1.4970108843980658,-0.2885858672370548,-0.7349705175269085,-1.127532626757343,-0.34240840829647395
165,0.9815293511270365,0.9776470205967887,0.9854116816572844,decreasing,-0.5253800071121805,-1.9176872498652437,-2.768653663262262,-1.0667208364682255,negative,loser,-1.818315766369763,-2.2550367683809167,-1.3815947643586097,-0.4171403308185208,-0.8258277895303643,-0.008452872106677334
171,0.9936781375190336,0.9707991146672212,1.0165571603708459,stable,1.1832549254741578,0.5325483474954226,-0.01916501578853258,1.0842617107793777,neutral,indifferent,1.7299585214738453,1.2415255551895563,2.2183914877581343,0.09188406161292631,-0.18943490142412786,0.37320302464998045
173,0.9159658376304963,0.8426816865790143,0.9892499886819783,decreasing,2.7036030166538367,1.6655756059601932,1.0932011420731378,2.2379500698472485,positive,indifferent,0.6300666161849046,0.37706001647545956,0.8830732158943495,2.6990984544079057,1.9816762496017146,3.416520659214097
174,0.9739123098462437,0.9377180520137418,1.0101065676787455,stable,4.385610001062027,-1.9521553779677676,-2.2825362195733807,-1.6217745363621545,negative,indifferent,0.06326216785487966,-0.1770236679543049,0.30354800366406426,-4.947459724116123,-5.639367593086701,-4.255551855145545
179,0.916843005185973,0.8842333672857843,0.9494526430861616,decreasing,-6.053040202723084,-3.729761128348614,-4.644350488067872,-2.815171768629356,negative,loser,-1.3077848778906245,-1.7075505488726948,-0.9080192069085542,-2.2862794423939965,-2.8465369248364225,-1.7260219599515705
183,0.9665561545147132,0.9471946238665497,0.9859176851628767,decreasing,2.4334755791371325,1.633919566637294,1.2116040584509504,2.056235074823638,positive,indifferent,0.7004509923344933,0.5974289933980547,0.8034729912709319,0.5816200196176325,0.48024012740062605,0.682999911834639
185,0.9914582318952275,0.967106256091026,1.015810207699429,stable,-7.631169271767531,-1.9176167000589408,-2.2828939180115078,-1.5523394821063738,negative,indifferent,-0.26490276771851223,-0.3652058808582652,-0.16459965457875925,-4.142532831527011,-4.5708096779826155,-3.7142559850714063
188,0.9700783520123362,0.9584838771940984,0.9816728268305739,decreasing,0.5547020524000703,2.9681983322174474,2.4361324503463457,3.500264214088549,positive,indifferent,2.0303608548085816,0.9634342115142742,3.0972874981028893,1.2709955104535287,0.5002996450030182,2.041691375904039
189,0.9452842501448977,0.9328269260464384,0.957741574243357,decreasing,-9.127810721635214,0.06810754166639917,-0.4205141707249763,0.5567292540577746,neutral,indifferent,0.052829565534135356,-0.22543743687040146,0.3310965679386722,-0.476891418341975,-0.7641682969792699,-0.18961453970468012
192,0.9813923500937457,0.9687522646209918,0.9940324355664996,decreasing,-10.218510768571328,3.220460372864686,2.3678317798061568,4.0730889659232155,positive,indifferent,0.4351098612362161,0.3561270487329096,0.5140926737395225,0.9793552330747817,0.8782899752106544,1.0804204909389088
214,0.9905895165785632,0.982739929005473,0.9984391041516534,decreasing,-1.424677528720479,1.0995963530711905,0.7862453018059379,1.4129474043364432,positive,indifferent,1.0743346035105246,0.83718594764134,1.3114832593797092,0.8962818728449157,0.32488811511884264,1.4676756305709886
216,0.9555770999365572,0.9510186852708785,0.9601355146022358,decreasing,6.094820242668781,0.5820806749951567,0.2840780084210175,0.8800833415692959,positive,indifferent,-0.00634405127056204,-0.3096826970757908,0.29699459453466676,0.046267107004260434,-0.20141666360669525,0.2939508776152161
223,0.9232806648589293,0.9128920761155592,0.9336692536022995,decreasing,-4.604806084123172,-0.836073920277223,-1.4094586023900941,-0.26268923816435186,negative,loser,-0.21375708067840685,-0.571459919358141,0.14394575800132728,1.444752952350002,0.9561964879017597,1.9333094167982443
